study,method,bmi,trial,snr_db,respiration_true_bpm,respiration_est_bpm,respiration_abs_error_bpm,heart_true_bpm,heart_est_bpm,heart_abs_error_bpm,spatial_sinr_db
quantization,Continuous phase,22.0,2.0,8.0,17.605251392504076,17.564286316390834,0.04096507611324185,58.910865303721366,59.13478141764699,0.22391611392562538,6.449447965976067
quantization,1-bit phase,22.0,2.0,8.0,17.605251392504076,2.789930621984945,14.815320770519131,58.910865303721366,46.803709512499175,12.10715579122219,-3.454202856455641
quantization,2-bit phase,22.0,2.0,8.0,17.605251392504076,17.660465312944737,0.05521392044066076,58.910865303721366,52.106358918107425,6.804506385613941,-6.274119695370293
quantization,3-bit phase,22.0,2.0,8.0,17.605251392504076,17.567455518713707,0.03779587379036897,58.910865303721366,59.47428155170136,0.563416247979994,0.36816782526336383
quantization,4-bit phase,22.0,2.0,8.0,17.605251392504076,17.521315644377662,0.08393574812641447,58.910865303721366,58.723884523638034,0.1869807800833314,1.8834478595898554
quantization,6-bit phase,22.0,2.0,8.0,17.605251392504076,17.56438672644869,0.040864666055387744,58.910865303721366,59.110698407157166,0.1998331034358003,6.24455805101441
quantization,Continuous phase,22.0,3.0,8.0,13.30017502267107,13.249417456892264,0.05075756577880597,83.42988636605172,83.5026462200058,0.07275985395408213,5.430988136851643
quantization,1-bit phase,22.0,3.0,8.0,13.30017502267107,13.011120866483994,0.28905415618707586,83.42988636605172,83.76202408416438,0.33213771811266213,-5.012197866810962
quantization,2-bit phase,22.0,3.0,8.0,13.30017502267107,13.893151119337524,0.5929760966664546,83.42988636605172,51.373497057868796,32.05638930818292,-7.8990089154819865
quantization,3-bit phase,22.0,3.0,8.0,13.30017502267107,13.237406567194194,0.06276845547687593,83.42988636605172,83.52317533196926,0.09328896591753733,0.5754103597397787
quantization,4-bit phase,22.0,3.0,8.0,13.30017502267107,13.342292645495013,0.042117622823942824,83.42988636605172,84.06834733102238,0.6384609649706618,-0.30288536003818445
quantization,6-bit phase,22.0,3.0,8.0,13.30017502267107,13.249468671722491,0.05070635094857856,83.42988636605172,83.48152823299036,0.05164186693863826,5.181159084863505
quantization,Continuous phase,22.0,4.0,8.0,24.8972271342227,24.841498811736102,0.05572832248659765,93.91901470723357,93.96626515103036,0.047250443796784225,6.014489027390326
quantization,1-bit phase,22.0,4.0,8.0,24.8972271342227,5.369005970511673,19.528221163711027,93.91901470723357,59.177173554349366,34.741841152884206,-3.973958974963878
quantization,2-bit phase,22.0,4.0,8.0,24.8972271342227,7.807823518036127,17.089403616186573,93.91901470723357,58.207602701746616,35.711412005486956,-7.108928220377275
quantization,3-bit phase,22.0,4.0,8.0,24.8972271342227,24.837589568499638,0.05963756572306167,93.91901470723357,94.36037707196836,0.4413623647347862,0.33596670140624946
quantization,4-bit phase,22.0,4.0,8.0,24.8972271342227,24.845491367896653,0.05173576632604693,93.91901470723357,94.25502985223052,0.3360151449969493,1.0540198147465745
quantization,6-bit phase,22.0,4.0,8.0,24.8972271342227,24.841646233924067,0.05558090029863294,93.91901470723357,94.00199412153103,0.08297941429745492,5.770834117817888
quantization,Continuous phase,22.0,5.0,8.0,24.87838704919009,24.838223236967092,0.04016381222299614,87.30890975962919,87.40838218604219,0.09947242641300136,6.554236212399775
quantization,1-bit phase,22.0,5.0,8.0,24.87838704919009,24.88052584780522,0.002138798615131776,87.30890975962919,78.68903441458208,8.619875345047106,-3.506590961154724
quantization,2-bit phase,22.0,5.0,8.0,24.87838704919009,7.212957607623502,17.665429441566587,87.30890975962919,51.39980060474437,35.90910915488482,-6.369250345297272
quantization,3-bit phase,22.0,5.0,8.0,24.87838704919009,24.819247798993466,0.059139250196622584,87.30890975962919,87.45465554424703,0.14574578461784427,0.5655625737290222
quantization,4-bit phase,22.0,5.0,8.0,24.87838704919009,24.88482335983715,0.00643631064706085,87.30890975962919,87.17097934353315,0.13793041609604018,1.9652049902229374
quantization,6-bit phase,22.0,5.0,8.0,24.87838704919009,24.839405814791963,0.03898123439812551,87.30890975962919,87.41119952784977,0.10228976822058655,6.3667008777589515
quantization,Continuous phase,22.0,6.0,8.0,18.60053351755252,18.559016766468464,0.041516751084056835,68.68866855925393,68.64309010764092,0.045578451613010884,6.364811237515319
quantization,1-bit phase,22.0,6.0,8.0,18.60053351755252,18.521893696035008,0.07863982151751259,68.68866855925393,68.25613025721546,0.4325383020384663,-4.279828643191074
quantization,2-bit phase,22.0,6.0,8.0,18.60053351755252,17.789051793199555,0.8114817243529657,68.68866855925393,76.52946554745279,7.840796988198861,-7.545460058478078
quantization,3-bit phase,22.0,6.0,8.0,18.60053351755252,18.56354685817345,0.036986659379071085,68.68866855925393,68.59515442946716,0.09351412978676876,0.992774478765299
quantization,4-bit phase,22.0,6.0,8.0,18.60053351755252,18.55528748665592,0.04524603089659962,68.68866855925393,69.22083107745985,0.5321625182059222,1.2334191042176763
quantization,6-bit phase,22.0,6.0,8.0,18.60053351755252,18.55852211477216,0.04201140278036064,68.68866855925393,68.65712637641629,0.0315421828376401,6.1754584658582985
quantization,Continuous phase,22.0,7.0,8.0,25.12976953147124,25.082367095292465,0.04740243617877482,72.50027459256478,72.58697589682643,0.08670130426165201,6.000110420051028
quantization,1-bit phase,22.0,7.0,8.0,25.12976953147124,25.13758724592257,0.00781771445133117,72.50027459256478,97.8057293615512,25.305454768986422,-2.977301634344402
quantization,2-bit phase,22.0,7.0,8.0,25.12976953147124,25.32998122493225,0.20021169346101075,72.50027459256478,45.36685382042846,27.13342077213632,-5.2468352894500505
